id,time,time7c,pconf,lpconf,lpconfc,amang,amangc,amangcb,amangcw
  6,22,1.08726421111111,0,0,-.15687732,0,-.48636927,-.278035936666667,-.208333333333333
  6,23,1.23541235925926,0,0,-.15687732,0,-.48636927,-.278035936666667,-.208333333333333
  6,24,1.38356050740741,0,0,-.15687732,0,-.48636927,-.278035936666667,-.208333333333333
  6,25,1.53170865555556,0,0,-.15687732,0,-.48636927,-.278035936666667,-.208333333333333
  6,26,1.6798568037037,0,0,-.15687732,0,-.48636927,-.278035936666667,-.208333333333333
  6,27,1.82800495185185,0,0,-.15687732,0,-.48636927,-.278035936666667,-.208333333333333
  6,28,1.9761531,0,0,-.15687732,0,-.48636927,-.278035936666667,-.208333333333333
  9,2,-1.87569875185185,1,1,.84312268,0,-.48636927,-.239455689753086,-.246913580246914
  9,3,-1.7275506037037,0,1,.84312268,0,-.48636927,-.239455689753086,-.246913580246914
  9,4,-1.57940245555556,1,0,-.15687732,0,-.48636927,-.239455689753086,-.246913580246914
  9,5,-1.43125430740741,0,1,.84312268,0,-.48636927,-.239455689753086,-.246913580246914
  9,6,-1.28310615925926,0,0,-.15687732,0,-.48636927,-.239455689753086,-.246913580246914
  9,7,-1.13495801111111,0,0,-.15687732,0,-.48636927,-.239455689753086,-.246913580246914
  9,8,-.986809862962963,0,0,-.15687732,0,-.48636927,-.239455689753086,-.246913580246914
  9,9,-.838661714814815,0,0,-.15687732,2.5,2.01363073,-.239455689753086,2.25308641975309
  9,10,-.690513566666667,0,0,-.15687732,1.66666666666667,1.18029739666667,-.239455689753086,1.41975308641975
  9,11,-.542365418518519,0,0,-.15687732,.833333333333333,.346964063333333,-.239455689753086,.58641975308642
  9,12,-.394217270370371,1,0,-.15687732,0,-.48636927,-.239455689753086,-.246913580246914
  9,13,-.246069122222222,0,1,.84312268,0,-.48636927,-.239455689753086,-.246913580246914
  9,14,-.0979209740740743,0,0,-.15687732,0,-.48636927,-.239455689753086,-.246913580246914
  9,15,.0502271740740738,0,0,-.15687732,0,-.48636927,-.239455689753086,-.246913580246914
  9,16,.198375322222222,0,0,-.15687732,0,-.48636927,-.239455689753086,-.246913580246914
  9,17,.34652347037037,0,0,-.15687732,0,-.48636927,-.239455689753086,-.246913580246914
  9,18,.494671618518518,0,0,-.15687732,0,-.48636927,-.239455689753086,-.246913580246914
  9,19,.642819766666666,0,0,-.15687732,.833333333333333,.346964063333333,-.239455689753086,.58641975308642
  9,20,.790967914814815,0,0,-.15687732,.833333333333333,.346964063333333,-.239455689753086,.58641975308642
  9,21,.939116062962963,0,0,-.15687732,0,-.48636927,-.239455689753086,-.246913580246914
  9,22,1.08726421111111,0,0,-.15687732,0,-.48636927,-.239455689753086,-.246913580246914
  9,23,1.23541235925926,0,0,-.15687732,0,-.48636927,-.239455689753086,-.246913580246914
  9,24,1.38356050740741,0,0,-.15687732,0,-.48636927,-.239455689753086,-.246913580246914
  9,25,1.53170865555556,1,0,-.15687732,0,-.48636927,-.239455689753086,-.246913580246914
  9,26,1.6798568037037,0,1,.84312268,0,-.48636927,-.239455689753086,-.246913580246914
  9,27,1.82800495185185,0,0,-.15687732,0,-.48636927,-.239455689753086,-.246913580246914
  9,28,1.9761531,0,0,-.15687732,0,-.48636927,-.239455689753086,-.246913580246914
 10,2,-1.87569875185185,1,1,.84312268,0,-.48636927,-.40920877617284,-.0771604938271603
 10,3,-1.7275506037037,1,1,.84312268,0,-.48636927,-.40920877617284,-.0771604938271603
 10,4,-1.57940245555556,0,1,.84312268,0,-.48636927,-.40920877617284,-.0771604938271603
 10,5,-1.43125430740741,0,0,-.15687732,.416666666666667,-.0697026033333333,-.40920877617284,.339506172839506
 10,6,-1.28310615925926,0,0,-.15687732,0,-.48636927,-.40920877617284,-.0771604938271603
 10,7,-1.13495801111111,0,0,-.15687732,0,-.48636927,-.40920877617284,-.0771604938271603
 10,8,-.986809862962963,1,0,-.15687732,0,-.48636927,-.40920877617284,-.0771604938271603
 10,9,-.838661714814815,0,1,.84312268,0,-.48636927,-.40920877617284,-.0771604938271603
 10,10,-.690513566666667,0,0,-.15687732,0,-.48636927,-.40920877617284,-.0771604938271603
 10,11,-.542365418518519,0,0,-.15687732,0,-.48636927,-.40920877617284,-.0771604938271603
 10,12,-.394217270370371,0,0,-.15687732,0,-.48636927,-.40920877617284,-.0771604938271603
 10,13,-.246069122222222,0,0,-.15687732,0,-.48636927,-.40920877617284,-.0771604938271603
 10,14,-.0979209740740743,0,0,-.15687732,0,-.48636927,-.40920877617284,-.0771604938271603
 10,15,.0502271740740738,0,0,-.15687732,0,-.48636927,-.40920877617284,-.0771604938271603
 10,16,.198375322222222,0,0,-.15687732,0,-.48636927,-.40920877617284,-.0771604938271603
 10,17,.34652347037037,0,0,-.15687732,0,-.48636927,-.40920877617284,-.0771604938271603
 10,18,.494671618518518,0,0,-.15687732,0,-.48636927,-.40920877617284,-.0771604938271603
 10,19,.642819766666666,0,0,-.15687732,0,-.48636927,-.40920877617284,-.0771604938271603
 10,20,.790967914814815,1,0,-.15687732,0,-.48636927,-.40920877617284,-.0771604938271603
 10,21,.939116062962963,0,1,.84312268,0,-.48636927,-.40920877617284,-.0771604938271603
 10,22,1.08726421111111,0,0,-.15687732,0,-.48636927,-.40920877617284,-.0771604938271603
 10,23,1.23541235925926,0,0,-.15687732,0,-.48636927,-.40920877617284,-.0771604938271603
 10,24,1.38356050740741,0,0,-.15687732,0,-.48636927,-.40920877617284,-.0771604938271603
 10,25,1.53170865555556,0,0,-.15687732,0,-.48636927,-.40920877617284,-.0771604938271603
 10,26,1.6798568037037,1,0,-.15687732,0,-.48636927,-.40920877617284,-.0771604938271603
 10,27,1.82800495185185,1,1,.84312268,1.66666666666667,1.18029739666667,-.40920877617284,1.58950617283951
 10,28,1.9761531,0,1,.84312268,0,-.48636927,-.40920877617284,-.0771604938271603
 11,2,-1.87569875185185,0,1,.84312268,0,-.48636927,.00276116478260871,-.489130434782609
 11,3,-1.7275506037037,1,0,-.15687732,0,-.48636927,.00276116478260871,-.489130434782609
 11,4,-1.57940245555556,1,1,.84312268,1.66666666666667,1.18029739666667,.00276116478260871,1.17753623188406
 11,5,-1.43125430740741,1,1,.84312268,0,-.48636927,.00276116478260871,-.489130434782609
 11,6,-1.28310615925926,0,1,.84312268,0,-.48636927,.00276116478260871,-.489130434782609
 11,7,-1.13495801111111,0,0,-.15687732,0,-.48636927,.00276116478260871,-.489130434782609
 11,8,-.986809862962963,0,0,-.15687732,2.5,2.01363073,.00276116478260871,2.01086956521739
 11,11,-.542365418518519,0,0,-.15687732,.833333333333333,.346964063333333,.00276116478260871,.344202898550725
 11,12,-.394217270370371,1,0,-.15687732,1.66666666666667,1.18029739666667,.00276116478260871,1.17753623188406
 11,13,-.246069122222222,1,1,.84312268,0,-.48636927,.00276116478260871,-.489130434782609
 11,14,-.0979209740740743,0,1,.84312268,0,-.48636927,.00276116478260871,-.489130434782609
 11,15,.0502271740740738,1,0,-.15687732,0,-.48636927,.00276116478260871,-.489130434782609
 11,16,.198375322222222,0,1,.84312268,0,-.48636927,.00276116478260871,-.489130434782609
 11,17,.34652347037037,1,0,-.15687732,.833333333333333,.346964063333333,.00276116478260871,.344202898550725
 11,20,.790967914814815,0,1,.84312268,0,-.48636927,.00276116478260871,-.489130434782609
 11,21,.939116062962963,0,0,-.15687732,0,-.48636927,.00276116478260871,-.489130434782609
 11,22,1.08726421111111,0,0,-.15687732,0,-.48636927,.00276116478260871,-.489130434782609
 11,23,1.23541235925926,0,0,-.15687732,0,-.48636927,.00276116478260871,-.489130434782609
 11,24,1.38356050740741,1,0,-.15687732,.833333333333333,.346964063333333,.00276116478260871,.344202898550725
 11,25,1.53170865555556,0,1,.84312268,0,-.48636927,.00276116478260871,-.489130434782609
 11,26,1.6798568037037,0,0,-.15687732,.416666666666667,-.0697026033333333,.00276116478260871,-.072463768115942
 11,27,1.82800495185185,0,0,-.15687732,2.5,2.01363073,.00276116478260871,2.01086956521739
 11,28,1.9761531,0,0,-.15687732,0,-.48636927,.00276116478260871,-.489130434782609
 12,2,-1.87569875185185,0,1,.84312268,0,-.48636927,-.160282313478261,-.326086956521739
 12,3,-1.7275506037037,0,0,-.15687732,0,-.48636927,-.160282313478261,-.326086956521739
 12,4,-1.57940245555556,0,0,-.15687732,0,-.48636927,-.160282313478261,-.326086956521739
 12,5,-1.43125430740741,1,0,-.15687732,.416666666666667,-.0697026033333333,-.160282313478261,.0905797101449275
 12,6,-1.28310615925926,0,1,.84312268,0,-.48636927,-.160282313478261,-.326086956521739
 12,7,-1.13495801111111,0,0,-.15687732,0,-.48636927,-.160282313478261,-.326086956521739
 12,8,-.986809862962963,1,0,-.15687732,0,-.48636927,-.160282313478261,-.326086956521739
 12,9,-.838661714814815,0,1,.84312268,1.25,.76363073,-.160282313478261,.923913043478261
 12,14,-.0979209740740743,0,1,.84312268,0,-.48636927,-.160282313478261,-.326086956521739
 12,15,.0502271740740738,0,0,-.15687732,1.66666666666667,1.18029739666667,-.160282313478261,1.34057971014493
 12,16,.198375322222222,0,0,-.15687732,0,-.48636927,-.160282313478261,-.326086956521739
 12,17,.34652347037037,0,0,-.15687732,0,-.48636927,-.160282313478261,-.326086956521739
 12,18,.494671618518518,0,0,-.15687732,.416666666666667,-.0697026033333333,-.160282313478261,.0905797101449275
 12,19,.642819766666666,0,0,-.15687732,.416666666666667,-.0697026033333333,-.160282313478261,.0905797101449275
 12,20,.790967914814815,1,0,-.15687732,0,-.48636927,-.160282313478261,-.326086956521739
 12,21,.939116062962963,0,1,.84312268,0,-.48636927,-.160282313478261,-.326086956521739
 12,22,1.08726421111111,0,0,-.15687732,0,-.48636927,-.160282313478261,-.326086956521739
 12,23,1.23541235925926,0,0,-.15687732,.416666666666667,-.0697026033333333,-.160282313478261,.0905797101449275
 12,24,1.38356050740741,1,0,-.15687732,.833333333333333,.346964063333333,-.160282313478261,.507246376811594
 12,25,1.53170865555556,0,1,.84312268,1.66666666666667,1.18029739666667,-.160282313478261,1.34057971014493
 12,26,1.6798568037037,0,0,-.15687732,.416666666666667,-.0697026033333333,-.160282313478261,.0905797101449275
 12,27,1.82800495185185,0,0,-.15687732,0,-.48636927,-.160282313478261,-.326086956521739
 12,28,1.9761531,0,0,-.15687732,0,-.48636927,-.160282313478261,-.326086956521739
 13,8,-.986809862962963,0,0,-.15687732,2.91666666666667,2.43029739666667,-.332860498070175,2.76315789473684
 13,9,-.838661714814815,0,0,-.15687732,0,-.48636927,-.332860498070175,-.153508771929825
 13,10,-.690513566666667,0,0,-.15687732,0,-.48636927,-.332860498070175,-.153508771929825
 13,11,-.542365418518519,0,0,-.15687732,0,-.48636927,-.332860498070175,-.153508771929825
 13,12,-.394217270370371,0,0,-.15687732,0,-.48636927,-.332860498070175,-.153508771929825
 13,13,-.246069122222222,0,0,-.15687732,0,-.48636927,-.332860498070175,-.153508771929825
 13,14,-.0979209740740743,0,0,-.15687732,0,-.48636927,-.332860498070175,-.153508771929825
 13,17,.34652347037037,1,0,-.15687732,0,-.48636927,-.332860498070175,-.153508771929825
 13,18,.494671618518518,0,1,.84312268,0,-.48636927,-.332860498070175,-.153508771929825
 13,19,.642819766666666,0,0,-.15687732,0,-.48636927,-.332860498070175,-.153508771929825
 13,20,.790967914814815,0,0,-.15687732,0,-.48636927,-.332860498070175,-.153508771929825
 13,21,.939116062962963,0,0,-.15687732,0,-.48636927,-.332860498070175,-.153508771929825
 13,22,1.08726421111111,0,0,-.15687732,0,-.48636927,-.332860498070175,-.153508771929825
 13,23,1.23541235925926,0,0,-.15687732,0,-.48636927,-.332860498070175,-.153508771929825
 13,24,1.38356050740741,0,0,-.15687732,0,-.48636927,-.332860498070175,-.153508771929825
 13,25,1.53170865555556,0,0,-.15687732,0,-.48636927,-.332860498070175,-.153508771929825
 13,26,1.6798568037037,0,0,-.15687732,0,-.48636927,-.332860498070175,-.153508771929825
 13,27,1.82800495185185,0,0,-.15687732,0,-.48636927,-.332860498070175,-.153508771929825
 13,28,1.9761531,0,0,-.15687732,0,-.48636927,-.332860498070175,-.153508771929825
 14,2,-1.87569875185185,0,0,-.15687732,.833333333333333,.346964063333333,-.208591492222222,.555555555555556
 14,3,-1.7275506037037,0,0,-.15687732,0,-.48636927,-.208591492222222,-.277777777777778
 14,4,-1.57940245555556,0,0,-.15687732,0,-.48636927,-.208591492222222,-.277777777777778
 14,5,-1.43125430740741,0,0,-.15687732,0,-.48636927,-.208591492222222,-.277777777777778
 14,6,-1.28310615925926,1,0,-.15687732,.833333333333333,.346964063333333,-.208591492222222,.555555555555556
 14,7,-1.13495801111111,0,1,.84312268,0,-.48636927,-.208591492222222,-.277777777777778
 15,2,-1.87569875185185,0,1,.84312268,0,-.48636927,.13863073,-.625
 15,3,-1.7275506037037,0,0,-.15687732,7.91666666666667,7.43029739666667,.13863073,7.29166666666667
 15,4,-1.57940245555556,0,0,-.15687732,0,-.48636927,.13863073,-.625
 15,5,-1.43125430740741,0,0,-.15687732,0,-.48636927,.13863073,-.625
 15,6,-1.28310615925926,1,0,-.15687732,0,-.48636927,.13863073,-.625
 15,7,-1.13495801111111,0,1,.84312268,1.66666666666667,1.18029739666667,.13863073,1.04166666666667
 15,8,-.986809862962963,0,0,-.15687732,0,-.48636927,.13863073,-.625
 15,9,-.838661714814815,0,0,-.15687732,0,-.48636927,.13863073,-.625
 15,10,-.690513566666667,0,0,-.15687732,0,-.48636927,.13863073,-.625
 15,11,-.542365418518519,0,0,-.15687732,0,-.48636927,.13863073,-.625
 15,13,-.246069122222222,0,0,-.15687732,0,-.48636927,.13863073,-.625
 15,14,-.0979209740740743,0,0,-.15687732,0,-.48636927,.13863073,-.625
 15,15,.0502271740740738,0,0,-.15687732,0,-.48636927,.13863073,-.625
 15,16,.198375322222222,0,0,-.15687732,.833333333333333,.346964063333333,.13863073,.208333333333333
 15,17,.34652347037037,0,0,-.15687732,2.91666666666667,2.43029739666667,.13863073,2.29166666666667
 15,18,.494671618518518,0,0,-.15687732,0,-.48636927,.13863073,-.625
 15,19,.642819766666666,0,0,-.15687732,0,-.48636927,.13863073,-.625
 15,20,.790967914814815,0,0,-.15687732,0,-.48636927,.13863073,-.625
 15,21,.939116062962963,0,0,-.15687732,0,-.48636927,.13863073,-.625
 15,22,1.08726421111111,0,0,-.15687732,0,-.48636927,.13863073,-.625
 15,23,1.23541235925926,0,0,-.15687732,0,-.48636927,.13863073,-.625
 15,24,1.38356050740741,0,0,-.15687732,.833333333333333,.346964063333333,.13863073,.208333333333333
 15,25,1.53170865555556,0,0,-.15687732,.833333333333333,.346964063333333,.13863073,.208333333333333
 15,26,1.6798568037037,0,0,-.15687732,1.25,.76363073,.13863073,.625
 15,27,1.82800495185185,0,0,-.15687732,0,-.48636927,.13863073,-.625
 15,28,1.9761531,0,0,-.15687732,0,-.48636927,.13863073,-.625
 16,2,-1.87569875185185,0,1,.84312268,0,-.48636927,-.239455689753087,-.246913580246913
 16,3,-1.7275506037037,0,0,-.15687732,0,-.48636927,-.239455689753087,-.246913580246913
 16,4,-1.57940245555556,0,0,-.15687732,0,-.48636927,-.239455689753087,-.246913580246913
 16,5,-1.43125430740741,0,0,-.15687732,0,-.48636927,-.239455689753087,-.246913580246913
 16,6,-1.28310615925926,0,0,-.15687732,0,-.48636927,-.239455689753087,-.246913580246913
 16,7,-1.13495801111111,0,0,-.15687732,0,-.48636927,-.239455689753087,-.246913580246913
 16,8,-.986809862962963,1,0,-.15687732,0,-.48636927,-.239455689753087,-.246913580246913
 16,9,-.838661714814815,0,1,.84312268,0,-.48636927,-.239455689753087,-.246913580246913
 16,10,-.690513566666667,0,0,-.15687732,0,-.48636927,-.239455689753087,-.246913580246913
 16,11,-.542365418518519,0,0,-.15687732,0,-.48636927,-.239455689753087,-.246913580246913
 16,12,-.394217270370371,0,0,-.15687732,0,-.48636927,-.239455689753087,-.246913580246913
 16,13,-.246069122222222,0,0,-.15687732,2.91666666666667,2.43029739666667,-.239455689753087,2.66975308641975
 16,14,-.0979209740740743,0,0,-.15687732,0,-.48636927,-.239455689753087,-.246913580246913
 16,15,.0502271740740738,0,0,-.15687732,0,-.48636927,-.239455689753087,-.246913580246913
 16,16,.198375322222222,1,0,-.15687732,0,-.48636927,-.239455689753087,-.246913580246913
 16,17,.34652347037037,0,1,.84312268,0,-.48636927,-.239455689753087,-.246913580246913
 16,18,.494671618518518,1,0,-.15687732,0,-.48636927,-.239455689753087,-.246913580246913
 16,19,.642819766666666,0,1,.84312268,0,-.48636927,-.239455689753087,-.246913580246913
 16,20,.790967914814815,1,0,-.15687732,0,-.48636927,-.239455689753087,-.246913580246913
 16,21,.939116062962963,0,1,.84312268,0,-.48636927,-.239455689753087,-.246913580246913
 16,22,1.08726421111111,0,0,-.15687732,0,-.48636927,-.239455689753087,-.246913580246913
 16,23,1.23541235925926,1,0,-.15687732,0,-.48636927,-.239455689753087,-.246913580246913
 16,24,1.38356050740741,0,1,.84312268,0,-.48636927,-.239455689753087,-.246913580246913
 16,25,1.53170865555556,0,0,-.15687732,0,-.48636927,-.239455689753087,-.246913580246913
 16,26,1.6798568037037,0,0,-.15687732,0,-.48636927,-.239455689753087,-.246913580246913
 16,27,1.82800495185185,1,0,-.15687732,0,-.48636927,-.239455689753087,-.246913580246913
 16,28,1.9761531,0,1,.84312268,3.75,3.26363073,-.239455689753087,3.50308641975309
 17,2,-1.87569875185185,0,0,-.15687732,0,-.48636927,-.00303593666666662,-.483333333333333
 17,3,-1.7275506037037,0,0,-.15687732,0,-.48636927,-.00303593666666662,-.483333333333333
 17,4,-1.57940245555556,1,0,-.15687732,.416666666666667,-.0697026033333333,-.00303593666666662,-.0666666666666667
 17,5,-1.43125430740741,1,1,.84312268,1.66666666666667,1.18029739666667,-.00303593666666662,1.18333333333333
 17,6,-1.28310615925926,0,1,.84312268,0,-.48636927,-.00303593666666662,-.483333333333333
 17,7,-1.13495801111111,1,0,-.15687732,0,-.48636927,-.00303593666666662,-.483333333333333
 17,8,-.986809862962963,0,1,.84312268,0,-.48636927,-.00303593666666662,-.483333333333333
 17,9,-.838661714814815,1,0,-.15687732,4.16666666666667,3.68029739666667,-.00303593666666662,3.68333333333333
 17,10,-.690513566666667,0,1,.84312268,0,-.48636927,-.00303593666666662,-.483333333333333
 17,11,-.542365418518519,1,0,-.15687732,0,-.48636927,-.00303593666666662,-.483333333333333
 17,12,-.394217270370371,0,1,.84312268,0,-.48636927,-.00303593666666662,-.483333333333333
