"id","time","timec","freldis","fwkdis","fwkstr","fwkstrc","fwkdisc","freldisc","fwkstrcb","fwkdiscb","freldiscb","fwkstrcw","fwkdiscw","freldiscw","x","m","y"
101,11,0,5.70114942528736,3.36688014638609,2,-0.97,-1.86311985361391,1.06114942528736,-0.303333333333334,-0.622759116455366,-0.163444626892903,-0.666666666666666,-1.24036073715854,1.22459405218026,-0.666666666666666,-1.24036073715854,1.22459405218026
101,12,1,5.88505747126437,5.00457456541629,1,-1.97,-0.225425434583715,1.24505747126437,-0.303333333333334,-0.622759116455366,-0.163444626892903,-1.66666666666667,0.397333681871651,1.40850209815727,-1.66666666666667,0.397333681871651,1.40850209815727
101,13,2,4.89655172413793,4.62031107044831,3,0.0299999999999998,-0.609688929551693,0.256551724137932,-0.303333333333334,-0.622759116455366,-0.163444626892903,0.333333333333334,0.013070186903673,0.419996351030835,0.333333333333334,0.013070186903673,0.419996351030835
101,14,3,4.85823754789272,3.31198536139067,4,1.03,-1.91801463860933,0.21823754789272,-0.303333333333334,-0.622759116455366,-0.163444626892903,1.33333333333333,-1.29525552215396,0.381682174785623,1.33333333333333,-1.29525552215396,0.381682174785623
101,15,4,3.99233716475096,5.02287282708143,0,-2.97,-0.207127172918573,-0.647662835249042,-0.303333333333334,-0.622759116455366,-0.163444626892903,-2.66666666666667,0.415631943536793,-0.484218208356139,-2.66666666666667,0.415631943536793,-0.484218208356139
101,16,5,3.24137931034483,4.82159194876487,1,-1.97,-0.408408051235133,-1.39862068965517,-0.303333333333334,-0.622759116455366,-0.163444626892903,-1.66666666666667,0.214351065220233,-1.23517606276227,-1.66666666666667,0.214351065220233,-1.23517606276227
101,17,6,4.21455938697318,4.72095150960659,1,-1.97,-0.509048490393413,-0.42544061302682,-0.303333333333334,-0.622759116455366,-0.163444626892903,-1.66666666666667,0.113710626061953,-0.261995986133917,-1.66666666666667,0.113710626061953,-0.261995986133917
101,18,7,4.39846743295019,4.5928636779506,3,0.0299999999999998,-0.637136322049406,-0.241532567049808,-0.303333333333334,-0.622759116455366,-0.163444626892903,0.333333333333334,-0.01437720559404,-0.078087940156905,0.333333333333334,-0.01437720559404,-0.078087940156905
101,19,8,4.72030651340996,4.00731930466606,4,1.03,-1.22268069533394,0.0803065134099619,-0.303333333333334,-0.622759116455366,-0.163444626892903,1.33333333333333,-0.599921578878574,0.243751140302865,1.33333333333333,-0.599921578878574,0.243751140302865
101,20,9,4.75095785440613,4.92223238792315,4,1.03,-0.307767612076853,0.110957854406131,-0.303333333333334,-0.622759116455366,-0.163444626892903,1.33333333333333,0.314991504378513,0.274402481299034,1.33333333333333,0.314991504378513,0.274402481299034
101,21,10,5.45593869731801,3.97072278133577,5,2.03,-1.25927721866423,0.815938697318008,-0.303333333333334,-0.622759116455366,-0.163444626892903,2.33333333333333,-0.636518102208864,0.979383324210911,2.33333333333333,-0.636518102208864,0.979383324210911
102,1,-10,4.56704980842912,4.34583714547118,5,2.03,-0.88416285452882,-0.0729501915708815,0.315714285714285,0.630671807606848,-0.322174785623061,1.71428571428571,-1.51483466213567,0.24922459405218,1.71428571428571,-1.51483466213567,0.24922459405218
102,2,-9,3.72413793103448,7.62122598353157,3,0.0299999999999998,2.39122598353156,-0.915862068965517,0.315714285714285,0.630671807606848,-0.322174785623061,-0.285714285714285,1.76055417592471,-0.593687283342456,-0.285714285714285,1.76055417592471,-0.593687283342456
102,3,-8,3.40996168582376,8.38060384263495,4,1.03,3.15060384263495,-1.23003831417625,0.315714285714285,0.630671807606848,-0.322174785623061,0.714285714285715,2.5199320350281,-0.907863528553189,0.714285714285715,2.5199320350281,-0.907863528553189
102,4,-7,4.20689655172414,5.98353156450137,4,1.03,0.753531564501373,-0.433103448275862,0.315714285714285,0.630671807606848,-0.322174785623061,0.714285714285715,0.122859756894525,-0.110928662652801,0.714285714285715,0.122859756894525,-0.110928662652801
102,5,-6,5.42528735632184,7.21866422689845,4,1.03,1.98866422689844,0.785287356321839,0.315714285714285,0.630671807606848,-0.322174785623061,0.714285714285715,1.35799241929159,1.1074621419449,0.714285714285715,1.35799241929159,1.1074621419449
102,6,-5,3.31034482758621,5.05946935041171,4,1.03,-0.170530649588289,-1.32965517241379,0.315714285714285,0.630671807606848,-0.322174785623061,0.714285714285715,-0.801202457195137,-1.00748038679073,0.714285714285715,-0.801202457195137,-1.00748038679073
102,7,-4,4.74329501915709,4.19945105215005,3,0.0299999999999998,-1.03054894784995,0.103295019157089,0.315714285714285,0.630671807606848,-0.322174785623061,-0.285714285714285,-1.6612207554568,0.42546980478015,-0.285714285714285,-1.6612207554568,0.42546980478015
102,8,-3,5.50191570881226,7.41079597438243,3,0.0299999999999998,2.18079597438243,0.861915708812261,0.315714285714285,0.630671807606848,-0.322174785623061,-0.285714285714285,1.55012416677558,1.18409049443532,-0.285714285714285,1.55012416677558,1.18409049443532
102,9,-2,4.52873563218391,5.79139981701738,4,1.03,0.561399817017382,-0.111264367816092,0.315714285714285,0.630671807606848,-0.322174785623061,0.714285714285715,-0.0692719905894661,0.210910417806969,0.714285714285715,-0.0692719905894661,0.210910417806969
102,10,-1,4.4904214559387,5.63586459286368,3,0.0299999999999998,0.405864592863678,-0.149578544061303,0.315714285714285,0.630671807606848,-0.322174785623061,-0.285714285714285,-0.22480721474317,0.172596241561758,-0.285714285714285,-0.22480721474317,0.172596241561758
102,11,0,3.32567049808429,4.8124428179323,2,-0.97,-0.417557182067704,-1.31432950191571,0.315714285714285,0.630671807606848,-0.322174785623061,-1.28571428571428,-1.04822898967455,-0.992154716292649,-1.28571428571428,-1.04822898967455,-0.992154716292649
102,12,1,3.86206896551724,4.90393412625801,3,0.0299999999999998,-0.326065873741995,-0.777931034482759,0.315714285714285,0.630671807606848,-0.322174785623061,-0.285714285714285,-0.956737681348843,-0.455756248859698,-0.285714285714285,-0.956737681348843,-0.455756248859698
102,13,2,3.25670498084291,5.34309240622141,3,0.0299999999999998,0.113092406221408,-1.38329501915709,0.315714285714285,0.630671807606848,-0.322174785623061,-0.285714285714285,-0.51757940138544,-1.06112023353403,-0.285714285714285,-0.51757940138544,-1.06112023353403
102,14,3,4.727969348659,5.87374199451052,2,-0.97,0.643741994510521,0.0879693486590041,0.315714285714285,0.630671807606848,-0.322174785623061,-1.28571428571428,0.013070186903673,0.410144134282065,-1.28571428571428,0.013070186903673,0.410144134282065
102,15,4,5.25670498084291,5.37053979871912,3,0.0299999999999998,0.140539798719121,0.616704980842912,0.315714285714285,0.630671807606848,-0.322174785623061,-0.285714285714285,-0.490132008887727,0.938879766465973,-0.285714285714285,-0.490132008887727,0.938879766465973
102,16,5,4.32950191570881,7.42909423604758,2,-0.97,2.19909423604757,-0.310498084291187,0.315714285714285,0.630671807606848,-0.322174785623061,-1.28571428571428,1.56842242844072,0.011676701331874,-1.28571428571428,1.56842242844072,0.011676701331874
102,17,6,3.5632183908046,4.12625800548948,4,1.03,-1.10374199451052,-1.0767816091954,0.315714285714285,0.630671807606848,-0.322174785623061,0.714285714285715,-1.73441380211737,-0.754606823572339,0.714285714285715,-1.73441380211737,-0.754606823572339
102,18,7,5.62452107279694,5.66331198536139,4,1.03,0.433311985361391,0.984521072796936,0.315714285714285,0.630671807606848,-0.322174785623061,0.714285714285715,-0.197359822245457,1.30669585842,0.714285714285715,-0.197359822245457,1.30669585842
102,19,8,4.33716475095785,7.62122598353157,4,1.03,2.39122598353156,-0.302835249042145,0.315714285714285,0.630671807606848,-0.322174785623061,0.714285714285715,1.76055417592471,0.019339536580916,0.714285714285715,1.76055417592471,0.019339536580916
102,20,9,4.6360153256705,4.27264409881061,2,-0.97,-0.957355901189387,-0.00398467432950156,0.315714285714285,0.630671807606848,-0.322174785623061,-1.28571428571428,-1.58802770879623,0.318190111293559,-1.28571428571428,-1.58802770879623,0.318190111293559
102,21,10,3.84674329501916,6.01097895699909,3,0.0299999999999998,0.780978956999086,-0.793256704980843,0.315714285714285,0.630671807606848,-0.322174785623061,-0.285714285714285,0.150307149392238,-0.471081919357782,-0.285714285714285,0.150307149392238,-0.471081919357782
103,1,-10,3.08045977011494,3.92497712717292,3,0.0299999999999998,-1.30502287282708,-1.55954022988506,-0.350952380952381,0.165373153836099,-0.447699324940704,0.380952380952381,-1.47039602666318,-1.11184090494436,0.380952380952381,-1.47039602666318,-1.11184090494436
103,2,-9,3.96168582375479,4.12625800548948,3,0.0299999999999998,-1.10374199451052,-0.67831417624521,-0.350952380952381,0.165373153836099,-0.447699324940704,0.380952380952381,-1.26911514834662,-0.230614851304506,0.380952380952381,-1.26911514834662,-0.230614851304506
103,3,-8,3.94636015325671,4.71180237877402,1,-1.97,-0.518197621225984,-0.693639846743295,-0.350952380952381,0.165373153836099,-0.447699324940704,-1.61904761904762,-0.683570775062083,-0.245940521802591,-1.61904761904762,-0.683570775062083,-0.245940521802591
103,4,-7,3.11877394636015,5.07776761207685,4,1.03,-0.152232387923148,-1.52122605363985,-0.350952380952381,0.165373153836099,-0.447699324940704,1.38095238095238,-0.317605541759247,-1.07352672869915,1.38095238095238,-0.317605541759247,-1.07352672869915
103,5,-6,4.36781609195402,6.50503202195792,2,-0.97,1.27503202195791,-0.272183908045977,-0.350952380952381,0.165373153836099,-0.447699324940704,-0.619047619047619,1.10965886812181,0.175515416894727,-0.619047619047619,1.10965886812181,0.175515416894727
103,6,-5,3.44061302681992,3.71454711802379,2,-0.97,-1.51545288197621,-1.19938697318008,-0.350952380952381,0.165373153836099,-0.447699324940704,-0.619047619047619,-1.68082603581231,-0.751687648239376,-0.619047619047619,-1.68082603581231,-0.751687648239376
103,7,-4,5.75478927203065,4.58371454711802,4,1.03,-0.646285452881977,1.11478927203065,-0.350952380952381,0.165373153836099,-0.447699324940704,1.38095238095238,-0.811658606718076,1.56248859697135,1.38095238095238,-0.811658606718076,1.56248859697135
103,8,-3,4.5823754789272,4.76669716376944,4,1.03,-0.463302836230558,-0.0576245210727961,-0.350952380952381,0.165373153836099,-0.447699324940704,1.38095238095238,-0.628675990066657,0.390074803867908,1.38095238095238,-0.628675990066657,0.390074803867908
103,9,-2,3.272030651341,6.6971637694419,2,-0.97,1.4671637694419,-1.367969348659,-0.350952380952381,0.165373153836099,-0.447699324940704,-0.619047619047619,1.3017906156058,-0.920270023718296,-0.619047619047619,1.3017906156058,-0.920270023718296
103,10,-1,6.75095785440613,5.23330283623056,4,1.03,0.00330283623055738,2.11095785440613,-0.350952380952381,0.165373153836099,-0.447699324940704,1.38095238095238,-0.162070317605542,2.55865717934683,1.38095238095238,-0.162070317605542,2.55865717934683
103,11,0,3.57088122605364,6.67886550777676,3,0.0299999999999998,1.44886550777676,-1.06911877394636,-0.350952380952381,0.165373153836099,-0.447699324940704,0.380952380952381,1.28349235394066,-0.621419449005656,0.380952380952381,1.28349235394066,-0.621419449005656
103,12,1,3.32567049808429,6.70631290027447,2,-0.97,1.47631290027447,-1.31432950191571,-0.350952380952381,0.165373153836099,-0.447699324940704,-0.619047619047619,1.31093974643837,-0.866630176975006,-0.619047619047619,1.31093974643837,-0.866630176975006
103,13,2,5.04980842911877,4.98627630375114,1,-1.97,-0.243723696248857,0.409808429118774,-0.350952380952381,0.165373153836099,-0.447699324940704,-1.61904761904762,-0.409096850084956,0.857507754059478,-1.61904761904762,-0.409096850084956,0.857507754059478
103,14,3,5.11111111111111,5.70905763952425,3,0.0299999999999998,0.479057639524245,0.471111111111111,-0.350952380952381,0.165373153836099,-0.447699324940704,0.380952380952381,0.313684485688146,0.918810436051815,0.380952380952381,0.313684485688146,0.918810436051815
103,15,4,2.70498084291188,6.39524245196706,2,-0.97,1.16524245196706,-1.93501915708812,-0.350952380952381,0.165373153836099,-0.447699324940704,-0.619047619047619,0.999869298130961,-1.48731983214742,-0.619047619047619,0.999869298130961,-1.48731983214742
103,16,5,3.49425287356322,5.45288197621226,1,-1.97,0.22288197621226,-1.14574712643678,-0.350952380952381,0.165373153836099,-0.447699324940704,-1.61904761904762,0.057508822376161,-0.698047801496076,-1.61904761904762,0.057508822376161,-0.698047801496076
103,17,6,5.04214559386973,6.72461116193962,3,0.0299999999999998,1.49461116193962,0.402145593869732,-0.350952380952381,0.165373153836099,-0.447699324940704,0.380952380952381,1.32923800810352,0.849844918810436,0.380952380952381,1.32923800810352,0.849844918810436
103,18,7,5.57088122605364,4.4647758462946,3,0.0299999999999998,-0.765224153705399,0.93088122605364,-0.350952380952381,0.165373153836099,-0.447699324940704,0.380952380952381,-0.930597307541498,1.37858055099434,0.380952380952381,-0.930597307541498,1.37858055099434
103,19,8,3.53256704980843,5.49862763037511,3,0.0299999999999998,0.268627630375113,-1.10743295019157,-0.350952380952381,0.165373153836099,-0.447699324940704,0.380952380952381,0.103254476539014,-0.659733625250866,0.380952380952381,0.103254476539014,-0.659733625250866
103,20,9,4.33716475095785,6.77950594693504,2,-0.97,1.54950594693504,-0.302835249042145,-0.350952380952381,0.165373153836099,-0.447699324940704,-0.619047619047619,1.38413279309894,0.144864075898559,-0.619047619047619,1.38413279309894,0.144864075898559
103,21,10,4.02298850574713,4.56541628545288,3,0.0299999999999998,-0.664583714547118,-0.617011494252873,-0.350952380952381,0.165373153836099,-0.447699324940704,0.380952380952381,-0.829956868383217,-0.169312169312169,0.380952380952381,-0.829956868383217,-0.169312169312169
104,1,-10,4.70498084291188,5.02287282708143,3,0.0299999999999998,-0.207127172918573,0.0649808429118783,-0.350952380952381,-0.734727050930162,0.280999817551542,0.380952380952381,0.527599878011589,-0.216018974639664,0.380952380952381,0.527599878011589,-0.216018974639664
104,2,-9,3.8544061302682,4.38243366880146,1,-1.97,-0.847566331198537,-0.7855938697318,-0.350952380952381,-0.734727050930162,0.280999817551542,-1.61904761904762,-0.112839280268375,-1.06659368728334,-1.61904761904762,-0.112839280268375,-1.06659368728334
104,3,-8,5.93103448275862,3.93412625800549,3,0.0299999999999998,-1.29587374199451,1.29103448275862,-0.350952380952381,-0.734727050930162,0.280999817551542,0.380952380952381,-0.561146691064348,1.01003466520708,0.380952380952381,-0.561146691064348,1.01003466520708
104,4,-7,3.73946360153257,2.27813357731016,1,-1.97,-2.95186642268985,-0.900536398467433,-0.350952380952381,-0.734727050930162,0.280999817551542,-1.61904761904762,-2.21713937175969,-1.18153621601898,-1.61904761904762,-2.21713937175969,-1.18153621601898
104,5,-6,2.77394636015326,0.988106129917658,2,-0.97,-4.24189387008234,-1.86605363984674,-0.350952380952381,-0.734727050930162,0.280999817551542,-0.619047619047619,-3.50716681915218,-2.14705345739828,-0.619047619047619,-3.50716681915218,-2.14705345739828
104,6,-5,5.46360153256705,5.65416285452882,3,0.0299999999999998,0.424162854528819,0.82360153256705,-0.350952380952381,-0.734727050930162,0.280999817551542,0.380952380952381,1.15888990545898,0.542601715015508,0.380952380952381,1.15888990545898,0.542601715015508
104,7,-4,4.39080459770115,3.95242451967063,2,-0.97,-1.27757548032937,-0.249195402298851,-0.350952380952381,-0.734727050930162,0.280999817551542,-0.619047619047619,-0.542848429399208,-0.530195219850393,-0.619047619047619,-0.542848429399208,-0.530195219850393
104,8,-3,6.62068965517241,4.967978042086,5,2.03,-0.262021957913999,1.98068965517241,-0.350952380952381,-0.734727050930162,0.280999817551542,2.38095238095238,0.472705093016163,1.69968983762087,2.38095238095238,0.472705093016163,1.69968983762087
104,9,-2,5.00383141762452,4.54711802378774,3,0.0299999999999998,-0.68288197621226,0.363831417624521,-0.350952380952381,-0.734727050930162,0.280999817551542,0.380952380952381,0.051845074717902,0.082831600072979,0.380952380952381,0.051845074717902,0.082831600072979
104,10,-1,4.00766283524904,2.25983531564501,2,-0.97,-2.97016468435499,-0.632337164750958,-0.350952380952381,-0.734727050930162,0.280999817551542,-0.619047619047619,-2.23543763342483,-0.9133369823025,-0.619047619047619,-2.23543763342483,-0.9133369823025
104,11,0,4.93486590038314,5.52607502287283,4,1.03,0.296075022872826,0.294865900383142,-0.350952380952381,-0.734727050930162,0.280999817551542,1.38095238095238,1.03080207380299,0.0138660828316,1.38095238095238,1.03080207380299,0.0138660828316
104,12,1,6.44444444444444,6.95333943275389,2,-0.97,1.72333943275389,1.80444444444444,-0.350952380952381,-0.734727050930162,0.280999817551542,-0.619047619047619,2.45806648368405,1.5234446268929,-0.619047619047619,2.45806648368405,1.5234446268929
104,13,2,4.71264367816092,7.39249771271729,3,0.0299999999999998,2.16249771271729,0.0726436781609197,-0.350952380952381,-0.734727050930162,0.280999817551542,0.380952380952381,2.89722476364745,-0.208356139390622,0.380952380952381,2.89722476364745,-0.208356139390622
104,14,3,5.34099616858238,4.27264409881061,4,1.03,-0.957355901189387,0.700996168582376,-0.350952380952381,-0.734727050930162,0.280999817551542,1.38095238095238,-0.222628850259225,0.419996351030834,1.38095238095238,-0.222628850259225,0.419996351030834
104,15,4,5.29501915708812,5.37053979871912,2,-0.97,0.140539798719121,0.655019157088122,-0.350952380952381,-0.734727050930162,0.280999817551542,-0.619047619047619,0.875266849649283,0.37401933953658,-0.619047619047619,0.875266849649283,0.37401933953658
104,16,5,6.02298850574713,5.59926806953339,4,1.03,0.369268069533394,1.38298850574713,-0.350952380952381,-0.734727050930162,0.280999817551542,1.38095238095238,1.10399512046356,1.10198868819559,1.38095238095238,1.10399512046356,1.10198868819559
104,17,6,2.51340996168582,4.57456541628545,1,-1.97,-0.655434583714547,-2.12659003831418,-0.350952380952381,-0.734727050930162,0.280999817551542,-1.61904761904762,0.079292467215615,-2.40758985586572,-1.61904761904762,0.079292467215615,-2.40758985586572
104,18,7,7.40996168582375,5.80054894784995,3,0.0299999999999998,0.570548947849954,2.76996168582375,-0.350952380952381,-0.734727050930162,0.280999817551542,0.380952380952381,1.30527599878012,2.48896186827221,0.380952380952381,1.30527599878012,2.48896186827221
104,19,8,3.24137931034483,1.65599268069533,2,-0.97,-3.57400731930467,-1.39862068965517,-0.350952380952381,-0.734727050930162,0.280999817551542,-0.619047619047619,-2.83928026837451,-1.67962050720671,-0.619047619047619,-2.83928026837451,-1.67962050720671
104,20,9,5.40996168582376,4.73010064043916,3,0.0299999999999998,-0.499899359560842,0.769961685823756,-0.350952380952381,-0.734727050930162,0.280999817551542,0.380952380952381,0.23482769136932,0.488961868272214,0.380952380952381,0.23482769136932,0.488961868272214
104,21,10,5.52490421455939,4.53796889295517,2,-0.97,-0.692031107044831,0.884904214559387,-0.350952380952381,-0.734727050930162,0.280999817551542,-0.619047619047619,0.042695943885331,0.603904397007845,-0.619047619047619,0.042695943885331,0.603904397007845
105,1,-10,5.24904214559387,4.65690759377859,4,1.03,-0.573092406221409,0.60904214559387,-0.0176190476190478,0.585797499237572,0.896945812807882,1.04761904761905,-1.15888990545898,-0.287903667214012,1.04761904761905,-1.15888990545898,-0.287903667214012
105,2,-9,5.57854406130268,5.80054894784995,3,0.0299999999999998,0.570548947849954,0.938544061302681,-0.0176190476190478,0.585797499237572,0.896945812807882,0.0476190476190476,-0.0152485513876179,0.041598248494799,0.0476190476190476,-0.0152485513876179,0.041598248494799
105,3,-8,5.96168582375479,8.72827081427264,3,0.0299999999999998,3.49827081427264,1.32168582375479,-0.0176190476190478,0.585797499237572,0.896945812807882,0.0476190476190476,2.91247331503507,0.424740010946908,0.0476190476190476,2.91247331503507,0.424740010946908
105,4,-7,6.37547892720307,3.86093321134492,3,0.0299999999999998,-1.36906678865508,1.73547892720307,-0.0176190476190478,0.585797499237572,0.896945812807882,0.0476190476190476,-1.95486428789265,0.838533114395188,0.0476190476190476,-1.95486428789265,0.838533114395188
105,5,-6,6.32950191570881,5.82799634034767,2,-0.97,0.597996340347667,1.68950191570881,-0.0176190476190478,0.585797499237572,0.896945812807882,-0.952380952380952,0.0121988411100951,0.792556102900928,-0.952380952380952,0.0121988411100951,0.792556102900928
105,6,-5,4.54406130268199,4.34583714547118,1,-1.97,-0.88416285452882,-0.0959386973180072,-0.0176190476190478,0.585797499237572,0.896945812807882,-1.95238095238095,-1.46996035376639,-0.992884510125889,-1.95238095238095,-1.46996035376639,-0.992884510125889
105,7,-4,5.00383141762452,5.07776761207685,1,-1.97,-0.152232387923148,0.363831417624521,-0.0176190476190478,0.585797499237572,0.896945812807882,-1.95238095238095,-0.73802988716072,-0.533114395183361,-1.95238095238095,-0.73802988716072,-0.533114395183361
105,8,-3,6.53639846743295,6.2580054894785,3,0.0299999999999998,1.0280054894785,1.89639846743295,-0.0176190476190478,0.585797499237572,0.896945812807882,0.0476190476190476,0.442207990240928,0.999452654625068,0.0476190476190476,0.442207990240928,0.999452654625068
105,9,-2,4,7.41079597438243,5,2.03,2.18079597438243,-0.64,-0.0176190476190478,0.585797499237572,0.896945812807882,2.04761904761905,1.59499847514486,-1.53694581280788,2.04761904761905,1.59499847514486,-1.53694581280788
105,10,-1,4.70498084291188,5.90118938700824,4,1.03,0.671189387008234,0.0649808429118783,-0.0176190476190478,0.585797499237572,0.896945812807882,1.04761904761905,0.0853918877706621,-0.831964969896004,1.04761904761905,0.0853918877706621,-0.831964969896004
105,11,0,6.57471264367816,6.02927721866423,3,0.0299999999999998,0.799277218664227,1.93471264367816,-0.0176190476190478,0.585797499237572,0.896945812807882,0.0476190476190476,0.213479719426655,1.03776683087028,0.0476190476190476,0.213479719426655,1.03776683087028
105,12,1,6.20689655172414,7.27355901189387,3,0.0299999999999998,2.04355901189387,1.56689655172414,-0.0176190476190478,0.585797499237572,0.896945812807882,0.0476190476190476,1.4577615126563,0.669950738916258,0.0476190476190476,1.4577615126563,0.669950738916258
105,13,2,5.0727969348659,5.59011893870082,3,0.0299999999999998,0.360118938700824,0.432796934865901,-0.0176190476190478,0.585797499237572,0.896945812807882,0.0476190476190476,-0.225678560536748,-0.464148877941981,0.0476190476190476,-0.225678560536748,-0.464148877941981
105,14,3,6.25287356321839,3.73284537968893,3,0.0299999999999998,-1.49715462031107,1.61287356321839,-0.0176190476190478,0.585797499237572,0.896945812807882,0.0476190476190476,-2.08295211954864,0.715927750410508,0.0476190476190476,-2.08295211954864,0.715927750410508
105,15,4,5.61685823754789,6.48673376029277,4,1.03,1.25673376029277,0.976858237547893,-0.0176190476190478,0.585797499237572,0.896945812807882,1.04761904761905,0.670936261055198,0.079912424740011,1.04761904761905,0.670936261055198,0.079912424740011
105,16,5,4.91954022988506,7.419945105215,3,0.0299999999999998,2.189945105215,0.279540229885058,-0.0176190476190478,0.585797499237572,0.896945812807882,0.0476190476190476,1.60414760597743,-0.617405582922824,0.0476190476190476,1.60414760597743,-0.617405582922824
105,17,6,4.08429118773946,4.51052150045746,3,0.0299999999999998,-0.719478499542544,-0.555708812260536,-0.0176190476190478,0.585797499237572,0.896945812807882,0.0476190476190476,-1.30527599878012,-1.45265462506842,0.0476190476190476,-1.30527599878012,-1.45265462506842
105,18,7,5.8007662835249,4.86733760292772,3,0.0299999999999998,-0.362662397072278,1.1607662835249,-0.0176190476190478,0.585797499237572,0.896945812807882,0.0476190476190476,-0.94845989630985,0.263820470717018,0.0476190476190476,-0.94845989630985,0.263820470717018
105,19,8,4.99616858237548,7.24611161939616,3,0.0299999999999998,2.01611161939616,0.356168582375479,-0.0176190476190478,0.585797499237572,0.896945812807882,0.0476190476190476,1.43031412015859,-0.540777230432403,0.0476190476190476,1.43031412015859,-0.540777230432403
105,20,9,7.04214559386973,6.66971637694419,3,0.0299999999999998,1.43971637694419,2.40214559386973,-0.0176190476190478,0.585797499237572,0.896945812807882,0.0476190476190476,0.853918877706618,1.50519978106185,0.0476190476190476,0.853918877706618,1.50519978106185
105,21,10,5.42528735632184,4.43732845379689,2,-0.97,-0.792671546203111,0.785287356321839,-0.0176190476190478,0.585797499237572,0.896945812807882,-0.952380952380952,-1.37846904544068,-0.111658456486043,-0.952380952380952,-1.37846904544068,-0.111658456486043
106,1,-10,4.03831417624521,4.84903934126258,2,-0.97,-0.38096065873742,-0.601685823754789,0.268095238095238,-0.159638827168562,-0.399532931946725,-1.23809523809524,-0.221321831568858,-0.202152891808064,-1.23809523809524,-0.221321831568858,-0.202152891808064
106,2,-9,4.50574712643678,6.13906678865508,3,0.0299999999999998,0.909066788655077,-0.134252873563218,0.268095238095238,-0.159638827168562,-0.399532931946725,-0.238095238095238,1.06870561582364,0.265280058383507,-0.238095238095238,1.06870561582364,0.265280058383507
106,3,-8,3.71647509578544,4.92223238792315,4,1.03,-0.307767612076853,-0.923524904214559,0.268095238095238,-0.159638827168562,-0.399532931946725,0.761904761904762,-0.148128784908291,-0.523991972267834,0.761904761904762,-0.148128784908291,-0.523991972267834
106,4,-7,4.57471264367816,5.54437328453797,4,1.03,0.314373284537968,-0.0652873563218384,0.268095238095238,-0.159638827168562,-0.399532931946725,0.761904761904762,0.47401211170653,0.334245575624887,0.761904761904762,0.47401211170653,0.334245575624887
106,5,-6,5.21072796934866,5.79139981701738,2,-0.97,0.561399817017382,0.570727969348659,0.268095238095238,-0.159638827168562,-0.399532931946725,-1.23809523809524,0.721038644185944,0.970260901295384,-1.23809523809524,0.721038644185944,0.970260901295384
